customer_id,first_name,last_name,age_band,nationality,home_market,loyalty_tier,preferred_cabin_class,join_date,last_booking_date,days_since_last_booking,trips_last_12m,lifetime_bookings,avg_trip_value_hkd,ancillary_spend_hkd,total_revenue_hkd,email_open_rate,app_engagement_score,customer_lifetime_value_12m,churn_probability_90d,customer_segment
CUST001447,Jerry,Morris,35-44,US,JP,Standard,Economy,2024-05-07,2024-08-21,132,4,7,6487,779,40191,0.351,58.5,26469,0.434,Mass Market
CUST001448,Karla,Stewart,45-54,TW,AU,Standard,Economy,2023-11-07,2024-08-26,127,1,5,8537,1773,41519,0.409,46.2,9456,0.703,At Risk
CUST001449,Richard,Zimmerman,25-34,GB,SG,Standard,Economy,2024-05-16,2024-06-16,198,1,20,3021,440,55021,0.92,61.0,3159,0.697,Growth Opportunity
CUST001450,Barbara,Francis,55-64,GB,HK,Diamond,Economy,2023-10-05,2024-11-06,55,1,6,4229,219,31509,0.565,82.2,6140,0.338,High Value Loyalists
CUST001451,Valerie,Brown,45-54,JP,HK,Standard,Economy,2020-04-25,2024-03-30,276,2,13,2083,358,25369,0.333,36.2,4465,0.97,At Risk
CUST001452,Larry,Phillips,55-64,GB,JP,Gold,Business,2021-07-19,2024-11-06,55,3,20,6222,801,228937,0.199,68.6,24429,0.529,Mass Market
CUST001453,Carlos,Alexander,65+,GB,AU,Silver,Economy,2023-02-10,2024-04-20,255,2,13,4842,868,64788,0.414,49.2,11420,0.952,At Risk
CUST001454,Kristi,Taylor,35-44,HK,HK,Standard,Economy,2024-12-27,2024-07-14,170,4,10,6984,1434,67768,0.35,55.4,30878,0.629,At Risk
CUST001455,Mary,Dawson,25-34,GB,US,Standard,Business,2024-03-03,2024-04-09,266,3,23,5030,568,164039,0.418,45.4,15285,0.868,At Risk
CUST001456,Matthew,Jackson,25-34,US,TW,Standard,Premium Economy,2022-11-23,2024-10-28,64,5,12,4987,643,61576,0.193,62.6,25656,0.412,Mass Market
CUST001457,Eric,Mcneil,35-44,JP,HK,Standard,Economy,2019-08-10,2024-10-16,76,1,11,5064,632,49566,0.093,37.6,5190,0.589,Mass Market
CUST001458,James,Hanson,65+,SG,SG,Silver,Premium Economy,2021-07-10,2024-10-01,91,7,12,5572,644,74592,0.421,87.6,43512,0.22,Frequent Flyers
CUST001459,Anthony,Baird,35-44,TH,TH,Diamond,Economy,2022-11-27,2024-03-25,281,3,13,5250,694,90240,0.281,62.8,24132,0.924,High Value Loyalists
CUST001460,Rachel,Smith,45-54,HK,AU,Gold,Business,2023-08-18,2024-09-26,96,1,1,6135,955,11452,0.356,61.6,8194,0.574,Mass Market
CUST001461,Sarah,Butler,35-44,KR,CN,Standard,Economy,2020-08-18,2024-09-01,121,3,4,8341,429,27239,0.186,47.8,23808,0.594,Mass Market
CUST001462,Christopher,Medina,25-34,HK,HK,Standard,First,2021-10-20,2024-11-10,51,3,3,7345,1450,44013,0.534,67.3,24182,0.417,Mass Market
CUST001463,Justin,Floyd,25-34,US,TH,Standard,Economy,2023-12-05,2024-10-08,84,4,22,9063,1795,192020,0.154,54.4,39807,0.514,Mass Market
CUST001464,Shannon,Williams,45-54,AU,HK,Diamond,Premium Economy,2024-01-01,2024-02-26,309,4,11,2628,214,42825,0.494,74.0,15573,0.886,High Value Loyalists
CUST001465,Jimmy,Wolf,45-54,SG,AU,Standard,Economy,2020-05-03,2024-11-17,44,4,14,3536,248,41343,0.349,65.4,13722,0.357,Mass Market
CUST001466,Gary,Stevens,35-44,KR,TH,Standard,Economy,2020-07-09,2024-02-06,329,6,15,7640,1302,107199,0.321,51.5,49068,0.943,At Risk
CUST001467,Elizabeth,Shea,25-34,HK,US,Silver,Economy,2021-03-28,2024-03-07,299,5,27,2975,630,85286,0.386,59.5,18025,0.884,At Risk
CUST001468,Thomas,Pena,45-54,US,AU,Silver,Business,2022-11-10,2024-01-24,342,6,25,8764,660,334195,0.325,58.6,56544,0.97,At Risk
CUST001469,Travis,Kirk,25-34,SG,TW,Standard,Economy,2023-01-22,2024-05-20,225,5,10,4078,773,38927,0.309,54.4,22216,0.718,At Risk
CUST001470,Travis,Bridges,65+,SG,KR,Silver,First,2023-07-21,2024-04-28,247,2,3,4882,1033,32391,0.354,47.4,11830,0.961,At Risk
CUST001471,Nancy,Davidson,25-34,CN,SG,Standard,Economy,2022-05-02,2024-03-03,303,2,6,4382,830,25093,0.279,31.9,9548,0.97,At Risk
CUST001472,Dana,White,25-34,JP,HK,Standard,Premium Economy,2024-07-02,2024-04-19,256,2,6,5227,750,32726,0.408,40.8,10909,0.879,At Risk
CUST001473,Zachary,Martin,35-44,TW,AU,Standard,Premium Economy,2019-09-20,2024-06-11,203,2,2,8847,1829,19583,0.566,51.4,19583,0.834,Growth Opportunity
CUST001474,Raymond,Garza,35-44,GB,TH,Standard,Economy,2022-02-23,2024-08-01,152,2,19,8100,423,125770,0.764,63.4,15426,0.589,Growth Opportunity
CUST001475,Elizabeth,Tran,35-44,JP,HK,Diamond,Premium Economy,2020-05-08,2024-02-25,310,3,19,9506,1869,288371,0.52,70.0,45532,0.835,High Value Loyalists
CUST001476,John,Long,35-44,SG,UK,Standard,Premium Economy,2022-03-26,2024-09-08,114,3,16,10220,1715,174608,0.468,59.6,32739,0.516,Mass Market
CUST001477,Tanner,Moore,65+,TH,HK,Silver,Premium Economy,2024-04-23,2024-06-13,201,1,13,4192,487,60827,0.027,33.0,4679,0.955,At Risk
CUST001478,Steven,Smith,35-44,US,HK,Standard,Economy,2024-04-22,2024-12-09,22,3,9,2974,584,25732,0.335,61.6,9782,0.273,Mass Market
CUST001479,Reginald,Rivas,35-44,KR,SG,Silver,Premium Economy,2024-12-05,2024-05-12,233,2,8,5561,975,52288,0.251,44.4,13072,0.97,At Risk
CUST001480,Andrew,Christensen,35-44,AU,JP,Diamond,Economy,2021-12-08,2024-11-13,48,4,6,5917,1097,48829,0.115,79.8,37523,0.298,High Value Loyalists
CUST001481,Marcus,Ruiz,18-24,HK,HK,Standard,Economy,2023-02-28,2024-12-10,21,4,11,1960,193,18616,0.525,74.3,7828,0.235,Mass Market
CUST001482,Jacqueline,Clayton,45-54,US,HK,Diamond,Economy,2021-11-10,2024-09-15,107,3,12,6947,1027,111527,0.095,69.2,32258,0.508,High Value Loyalists
CUST001483,Kelly,Alexander,25-34,TH,HK,Silver,Premium Economy,2019-01-22,2024-05-03,242,2,9,2910,323,29097,0.228,42.8,6466,0.893,At Risk
CUST001484,Kenneth,Schroeder,45-54,GB,HK,Silver,Business,2020-09-12,2024-03-09,297,4,25,4300,694,173225,0.08,42.4,19976,0.97,At Risk
CUST001485,Mia,Calhoun,18-24,GB,HK,Standard,Economy,2023-06-17,2024-05-29,216,2,11,6836,1202,70747,0.337,41.2,14709,0.804,At Risk
CUST001486,Steven,Burgess,65+,AU,CN,Silver,Economy,2019-04-29,2024-05-09,236,1,19,6244,999,119822,0.542,50.8,7243,0.85,Growth Opportunity
CUST001487,Amy,Clark,35-44,TH,HK,Standard,Economy,2022-11-08,2024-10-04,88,4,11,5365,1070,56916,0.164,54.5,23594,0.445,Mass Market
CUST001488,Barbara,Stanton,55-64,HK,UK,Diamond,Economy,2021-10-01,2024-11-22,39,5,26,5733,412,188091,0.275,91.9,42191,0.149,High Value Loyalists
CUST001489,Adam,Frederick,35-44,CN,SG,Gold,Premium Economy,2021-06-20,2024-11-20,41,2,12,6644,956,105551,0.488,76.2,17592,0.312,Growth Opportunity
CUST001490,Margaret,Barnes,18-24,JP,CN,Standard,Premium Economy,2023-05-30,2024-12-03,28,3,21,3874,547,84706,0.561,70.2,12101,0.364,Mass Market
CUST001491,Tina,Brock,55-64,SG,US,Diamond,Premium Economy,2020-05-14,2024-08-28,125,0,20,5922,1050,186816,0.363,63.5,9341,0.619,High Value Loyalists
CUST001492,James,Ramirez,45-54,TW,TH,Gold,Business,2020-07-21,2024-04-05,270,3,23,5191,686,220059,0.162,49.9,20434,0.953,At Risk
CUST001493,Nichole,Pruitt,55-64,SG,AU,Silver,Economy,2019-12-29,2024-12-09,22,2,14,5505,513,72692,0.309,63.6,12036,0.348,Mass Market
CUST001494,John,Sexton,35-44,HK,HK,Standard,Economy,2019-08-26,2024-08-28,125,2,21,7747,722,139618,0.292,46.7,15389,0.713,At Risk
CUST001495,Heather,Rice,45-54,US,HK,Standard,Economy,2019-07-02,2024-05-28,217,5,23,5832,624,116966,0.263,53.2,29364,0.755,At Risk
CUST001496,Louis,Zimmerman,55-64,HK,HK,Standard,Business,2019-08-16,2024-12-09,22,2,6,8333,1005,71277,0.149,49.2,17009,0.359,Mass Market
CUST001497,Bryan,Blanchard,45-54,KR,TH,Standard,Business,2022-11-01,2024-06-17,197,4,17,4111,684,102831,0.475,58.2,17536,0.582,Mass Market
CUST001498,Erica,Rios,35-44,TH,SG,Diamond,Economy,2020-10-18,2024-08-09,144,3,15,4996,607,98284,0.304,74.6,22804,0.531,High Value Loyalists
CUST001499,Troy,Green,45-54,KR,TW,Standard,Economy,2021-01-08,2024-02-04,331,5,11,1853,162,17375,0.068,36.2,9148,0.97,At Risk
CUST001500,Tony,Hall,45-54,SG,TH,Silver,Economy,2023-07-08,2024-07-05,179,5,21,3083,225,59757,0.452,71.8,16540,0.508,Mass Market
CUST001501,Jacqueline,Carr,65+,SG,TW,Silver,First,2022-02-08,2024-06-27,187,2,25,4377,743,237425,0.628,63.2,10240,0.74,Growth Opportunity
CUST001502,Daniel,Waters,35-44,US,JP,Silver,Economy,2019-06-19,2024-02-28,307,5,15,6243,430,86048,0.404,59.6,33365,0.889,At Risk
CUST001503,Zachary,Scott,35-44,KR,KR,Standard,Economy,2022-02-24,2024-04-12,263,6,10,4100,412,35485,0.196,51.8,24612,0.891,At Risk
CUST001504,Jeremiah,Sanchez,55-64,TW,JP,Silver,Economy,2022-12-18,2024-06-16,198,2,19,2802,241,49831,0.698,65.1,6086,0.662,Growth Opportunity
CUST001505,Elizabeth,Vazquez,35-44,SG,HK,Silver,Premium Economy,2022-08-22,2024-05-05,240,4,26,5958,383,164866,0.355,58.0,25364,0.752,At Risk
CUST001506,Elizabeth,Hanson,45-54,KR,SG,Silver,Premium Economy,2024-03-16,2024-08-07,146,1,2,1535,308,3686,0.483,55.6,1843,0.606,Growth Opportunity
CUST001507,Tonya,Morales,35-44,SG,KR,Standard,Economy,2022-07-26,2024-04-23,252,3,25,1615,100,33387,0.297,41.7,4660,0.927,At Risk
CUST001508,Joshua,Zhang,25-34,TW,TW,Silver,Business,2023-11-15,2024-09-10,112,2,19,3397,307,99420,0.255,54.2,7408,0.651,At Risk
CUST001509,Michael,Reynolds,45-54,GB,JP,Standard,Economy,2022-02-10,2024-09-09,113,1,5,6069,479,25609,0.477,50.0,5941,0.611,Growth Opportunity
CUST001510,April,Lee,25-34,SG,KR,Silver,Business,2022-10-26,2024-03-07,299,4,12,3283,640,64804,0.205,47.3,15692,0.926,At Risk
CUST001511,Courtney,Woods,25-34,KR,JP,Standard,Economy,2019-12-06,2024-08-03,150,7,10,5414,1095,52367,0.29,69.6,41773,0.469,Mass Market
CUST001512,Margaret,Rodriguez,45-54,GB,CN,Standard,Premium Economy,2024-12-13,2024-06-22,192,2,15,6850,988,107295,0.341,43.3,14306,0.773,At Risk
CUST001513,Caleb,Wolfe,45-54,CN,UK,Gold,Economy,2019-03-01,2024-11-17,44,3,10,6237,1055,73107,0.563,84.0,25244,0.161,Mass Market
CUST001514,James,Reyes,55-64,GB,HK,Standard,Premium Economy,2024-10-21,2024-08-29,124,5,20,9003,1741,196874,0.135,55.5,49218,0.534,Mass Market
CUST001515,Carol,Fisher,25-34,SG,UK,Gold,Economy,2022-06-15,2024-05-10,235,2,16,5560,570,98347,0.53,62.4,14262,0.853,Growth Opportunity
CUST001516,Michelle,Martin,25-34,JP,KR,Gold,Economy,2021-01-09,2024-06-23,191,4,22,8334,1150,209198,0.484,74.1,43936,0.701,At Risk
CUST001517,Thomas,Baker,65+,CN,TH,Standard,Economy,2021-07-15,2024-09-13,109,5,15,6574,337,80492,0.454,69.4,31268,0.446,Mass Market
CUST001518,Anna,Kim,25-34,TW,AU,Standard,Economy,2019-06-17,2024-12-20,11,2,16,4337,401,59501,0.472,63.0,8609,0.206,Growth Opportunity
CUST001519,Joshua,Wong,25-34,KR,HK,Standard,Business,2021-06-17,2024-06-16,198,3,23,3087,429,102523,0.179,41.3,9622,0.755,At Risk
CUST001520,Alexander,Mckee,25-34,JP,HK,Gold,Economy,2019-06-05,2024-08-27,126,7,17,5557,594,104850,0.135,80.3,50059,0.465,Mass Market
CUST001521,Jacob,Griffith,35-44,AU,TW,Silver,Economy,2021-07-30,2024-02-03,332,2,25,2343,174,54139,0.069,29.2,5034,0.97,At Risk
CUST001522,Philip,Bowen,55-64,TH,SG,Standard,Premium Economy,2019-10-26,2024-12-15,16,6,17,4724,311,77564,0.297,75.6,27376,0.198,Frequent Flyers
CUST001523,Megan,Matthews,45-54,JP,SG,Standard,Economy,2019-09-06,2024-04-29,246,3,13,4879,950,60872,0.408,46.6,16023,0.832,At Risk
CUST001524,Bill,Duarte,45-54,CN,HK,Standard,Business,2023-04-10,2024-08-15,138,4,18,7796,1386,208076,0.201,52.0,33610,0.591,Mass Market
CUST001525,Debbie,Gonzalez,25-34,JP,HK,Silver,Economy,2020-01-28,2024-09-25,97,4,4,3638,668,15041,0.451,73.3,17224,0.348,Mass Market
CUST001526,Anna,Hunter,35-44,KR,KR,Standard,Business,2021-01-03,2024-04-17,258,5,17,6172,1023,154317,0.332,52.6,32889,0.835,At Risk
CUST001527,Brandon,Myers,35-44,HK,SG,Standard,Business,2022-12-21,2024-06-28,186,2,25,3062,244,105998,0.359,44.5,6000,0.741,At Risk
CUST001528,Amy,Odom,25-34,HK,AU,Gold,Economy,2022-01-10,2024-12-04,27,2,17,7108,1245,142364,0.456,76.1,19265,0.389,Growth Opportunity
CUST001529,Lynn,Hines,25-34,JP,AU,Standard,Economy,2022-01-30,2024-05-28,217,2,12,8532,1233,93120,0.36,42.0,17824,0.818,At Risk
CUST001530,Johnny,Collins,25-34,SG,AU,Standard,Premium Economy,2021-08-25,2024-10-27,65,2,12,3374,177,38563,0.168,46.5,6427,0.626,At Risk
CUST001531,Michael,Johnson,25-34,TW,HK,Silver,Premium Economy,2022-08-28,2024-02-28,307,3,15,5517,323,87600,0.608,57.8,17520,0.964,At Risk
CUST001532,Adam,Mckenzie,35-44,SG,HK,Diamond,Economy,2022-11-30,2024-10-05,87,3,5,10898,951,69598,0.445,84.8,48625,0.384,High Value Loyalists
CUST001533,Kevin,Woodward,45-54,GB,CN,Standard,Economy,2019-10-11,2024-03-20,286,2,17,3575,658,57679,0.18,29.3,7751,0.97,At Risk
CUST001534,Mark,Perry,18-24,HK,AU,Gold,Economy,2024-10-10,2024-09-03,119,6,8,2001,304,18488,0.324,83.4,15991,0.382,Mass Market
CUST001535,Wendy,Bennett,35-44,KR,JP,Standard,Business,2023-11-18,2024-09-08,114,3,21,5698,864,174298,0.385,56.3,17977,0.505,Mass Market
CUST001536,Tiffany,Estes,55-64,US,SG,Gold,Premium Economy,2021-07-17,2024-12-30,1,5,7,2855,622,27936,0.167,81.6,19954,0.181,Frequent Flyers
CUST001537,Samantha,Myers,45-54,TH,UK,Standard,Economy,2021-03-27,2024-02-03,332,3,14,6021,808,75797,0.483,42.8,18681,0.97,At Risk
CUST001538,Danny,Fleming,55-64,JP,JP,Silver,Economy,2023-05-09,2024-06-15,199,4,26,7116,912,180976,0.179,54.2,32112,0.818,At Risk
CUST001539,Tanya,Cook,35-44,GB,KR,Standard,Business,2022-09-04,2024-11-07,54,3,3,2948,379,12678,0.63,70.9,9097,0.342,Mass Market
CUST001540,Lori,Rodriguez,55-64,GB,AU,Diamond,Business,2023-10-25,2024-12-18,13,0,1,1963,202,4187,0.508,78.3,2950,0.373,High Value Loyalists
CUST001541,Taylor,Terrell,25-34,SG,TW,Diamond,Economy,2021-10-16,2024-09-22,100,1,15,7456,650,142840,0.25,66.0,11088,0.63,High Value Loyalists
CUST001542,Dominique,Woodward,35-44,AU,AU,Standard,Economy,2021-08-24,2024-07-06,178,1,17,9014,560,126747,0.188,33.3,8673,0.813,At Risk
CUST001543,Allen,Mcknight,25-34,AU,HK,Standard,Economy,2021-10-22,2024-12-18,13,3,13,4530,467,51122,0.381,64.2,13632,0.209,Mass Market
CUST001544,Anthony,Rodriguez,35-44,TW,HK,Silver,Premium Economy,2020-10-09,2024-08-23,130,4,8,8245,577,70576,0.135,58.0,35288,0.596,Mass Market
CUST001545,Robert,Henry,35-44,CN,CN,Standard,Economy,2023-09-02,2024-09-09,113,6,18,9085,684,137412,0.331,69.2,53163,0.405,Mass Market
CUST001546,Ann,Hernandez,25-34,US,JP,Silver,Economy,2023-10-10,2024-02-20,315,3,20,6769,1007,135213,0.355,47.0,23328,0.97,At Risk
CUST001547,Joan,Warner,45-54,SG,TW,Silver,Business,2019-08-30,2024-08-03,150,1,7,5508,484,59294,0.419,52.8,5992,0.801,At Risk
CUST001548,Rebecca,Escobar,25-34,SG,HK,Standard,Economy,2019-07-24,2024-11-23,38,3,6,6694,525,33875,0.515,67.6,19649,0.327,Mass Market
CUST001549,Sierra,Wright,25-34,US,US,Standard,Economy,2019-06-13,2024-10-05,87,3,3,7114,993,19306,0.494,62.8,22187,0.376,Mass Market
CUST001550,Paul,Ortiz,25-34,GB,HK,Gold,Economy,2020-12-22,2024-03-08,298,3,26,1200,100,33894,0.513,61.7,4548,0.943,At Risk
CUST001551,Richard,King,35-44,TW,AU,Standard,Economy,2019-08-10,2024-12-26,5,2,5,4942,730,22553,0.419,61.4,10356,0.309,Mass Market
CUST001552,Julie,Smith,25-34,HK,US,Silver,Economy,2022-06-01,2024-11-13,48,4,19,2320,268,42560,0.384,74.5,10352,0.263,Mass Market
CUST001553,Sharon,Wilkins,35-44,TW,HK,Standard,Economy,2024-12-19,2024-12-27,4,1,14,3213,317,38849,0.253,49.8,3209,0.414,Mass Market
CUST001554,Theresa,Peck,25-34,TW,UK,Standard,Economy,2023-03-24,2024-12-13,18,1,13,5906,359,63402,0.043,40.3,5674,0.412,Mass Market
CUST001555,Carolyn,Delgado,45-54,US,SG,Standard,Economy,2024-07-23,2024-02-02,333,1,16,4989,453,68313,0.381,28.6,4943,0.97,At Risk
CUST001556,Jeffery,Schmidt,65+,GB,CN,Standard,Business,2019-11-22,2024-01-09,357,3,7,5273,943,54770,0.164,28.0,17066,0.97,At Risk
CUST001557,Ryan,Jacobs,35-44,KR,CN,Silver,Business,2023-03-15,2024-04-10,265,2,4,4914,598,30893,0.377,46.9,11024,0.921,At Risk
CUST001558,Lisa,White,45-54,KR,HK,Standard,Economy,2023-05-15,2024-11-27,34,2,15,4790,763,66410,0.02,43.1,10148,0.477,Mass Market
CUST001559,James,Miller,55-64,TH,HK,Silver,Premium Economy,2021-09-07,2024-04-23,252,4,14,5172,1002,86436,0.164,49.4,24696,0.841,At Risk
CUST001560,Stephen,Keller,65+,HK,UK,Silver,Economy,2023-06-21,2024-03-27,279,0,13,8638,1670,117160,0.237,30.2,10308,0.97,At Risk
CUST001561,Mia,Knight,45-54,CN,AU,Standard,Business,2019-07-06,2024-03-23,283,1,16,6625,1244,158234,0.865,52.0,7206,0.929,Growth Opportunity
CUST001562,Melanie,Curry,55-64,HK,UK,Standard,Business,2022-09-09,2024-04-06,269,1,24,3140,232,103913,0.239,28.0,3058,0.891,At Risk
CUST001563,Gina,Ayala,55-64,HK,UK,Silver,Premium Economy,2023-12-03,2024-04-25,250,4,14,4228,714,69188,0.289,54.6,19768,0.905,At Risk
CUST001564,Steve,Harper,55-64,HK,JP,Silver,Premium Economy,2021-05-11,2024-07-24,160,0,17,6709,544,123301,0.368,44.9,7253,0.792,At Risk
CUST001565,Lucas,Lopez,35-44,TW,SG,Silver,Economy,2020-02-19,2024-12-08,23,5,21,4608,735,97688,0.485,85.6,26715,0.153,Frequent Flyers
CUST001566,Robert,Salinas,25-34,TW,HK,Standard,Economy,2019-01-23,2024-03-09,297,3,9,6329,781,50604,0.242,35.9,19431,0.97,At Risk
CUST001567,Mary,Odom,18-24,KR,AU,Gold,Economy,2020-08-20,2024-02-01,334,2,24,5151,1077,149843,0.046,35.1,14310,0.97,At Risk
CUST001568,Stephanie,Elliott,35-44,CN,AU,Standard,Economy,2023-12-04,2024-07-03,181,3,24,5664,649,119567,0.11,39.9,17240,0.743,At Risk
CUST001569,Benjamin,Pierce,35-44,US,AU,Silver,Premium Economy,2024-01-16,2024-07-29,155,5,12,8006,1508,114168,0.305,67.8,47570,0.526,Mass Market
CUST001570,Andre,Decker,35-44,AU,TW,Standard,Economy,2022-09-12,2024-02-04,331,6,14,6084,536,72664,0.602,62.6,36070,0.867,At Risk
CUST001571,Julia,Ross,35-44,TW,AU,Silver,Economy,2020-07-17,2024-07-20,164,1,20,9458,513,171046,0.197,42.8,9971,0.761,At Risk
CUST001572,Maria,Nguyen,35-44,TH,HK,Standard,Premium Economy,2020-07-23,2024-08-19,134,3,19,3745,670,76770,0.483,58.6,12122,0.537,Mass Market
CUST001573,Donna,Shannon,55-64,JP,KR,Silver,Business,2024-01-24,2024-02-15,320,3,8,3185,542,41282,0.278,43.5,11181,0.97,At Risk
CUST001574,Jamie,Weber,25-34,CN,JP,Standard,Premium Economy,2022-07-02,2024-02-01,334,5,9,6076,501,53725,0.327,46.4,29847,0.97,At Risk
CUST001575,Mark,Moore,25-34,US,HK,Silver,Economy,2023-09-18,2024-10-18,74,6,19,4727,407,84074,0.174,74.0,30804,0.292,Frequent Flyers
CUST001576,Phillip,Avila,55-64,US,TW,Standard,Business,2021-03-22,2024-09-22,100,4,21,5493,1112,173888,0.42,63.8,24223,0.429,Mass Market
CUST001577,Erin,Harding,55-64,TW,US,Silver,Economy,2024-01-08,2024-09-09,113,5,25,5990,742,145838,0.451,77.0,33660,0.375,Mass Market
CUST001578,Brian,Trujillo,65+,GB,TH,Standard,Premium Economy,2021-10-27,2024-11-03,58,6,15,2360,346,37050,0.089,63.9,14820,0.331,Mass Market
CUST001579,Teresa,Mosley,55-64,KR,KR,Standard,Economy,2023-01-16,2024-02-27,308,4,25,1200,100,25450,0.225,39.4,4720,0.97,At Risk
CUST001580,Christina,Combs,55-64,TH,CN,Silver,Economy,2024-02-08,2024-01-15,351,3,21,6786,463,130853,0.339,43.5,21747,0.97,At Risk
CUST001581,Kathryn,Ellis,25-34,AU,HK,Standard,First,2021-02-10,2024-06-26,188,1,11,2045,365,44506,0.442,42.6,2206,0.796,At Risk
CUST001582,Hannah,Chan,35-44,US,SG,Standard,Economy,2023-09-22,2024-04-18,257,4,22,4078,421,77895,0.739,64.0,16365,0.79,At Risk
CUST001583,Rebecca,Baker,25-34,HK,HK,Gold,Economy,2022-12-01,2024-08-01,152,9,28,4818,842,158885,0.253,93.0,58745,0.376,Mass Market
CUST001584,Jason,Hayden,45-54,JP,SG,Gold,Economy,2021-12-25,2024-01-07,359,3,24,5017,336,128833,0.02,37.1,18768,0.97,At Risk
CUST001585,Victoria,Evans,65+,JP,KR,Gold,First,2023-12-21,2024-01-22,344,4,15,6921,362,250433,0.265,53.1,34115,0.97,At Risk
CUST001586,Daniel,Davis,35-44,CN,HK,Standard,Business,2021-08-21,2024-04-05,270,0,12,6665,805,114034,0.415,30.0,6804,0.97,At Risk
CUST001587,Connie,Martin,35-44,JP,KR,Standard,Economy,2023-06-30,2024-02-15,320,3,18,5725,668,90857,0.436,41.8,17462,0.97,At Risk
CUST001588,David,Coleman,25-34,JP,SG,Silver,Economy,2019-06-17,2024-11-12,49,2,8,6452,1381,54922,0.326,62.1,15666,0.387,Mass Market
CUST001589,Amanda,Morales,25-34,TW,HK,Standard,Economy,2024-03-02,2024-02-15,320,5,17,2938,162,40963,0.187,41.9,14031,0.951,At Risk
CUST001590,Ashley,Sullivan,25-34,TW,KR,Silver,Premium Economy,2024-10-13,2024-07-30,154,4,17,3550,550,69700,0.418,67.4,16400,0.569,Mass Market
CUST001591,Jason,Hicks,18-24,HK,SG,Standard,Economy,2024-11-23,2024-10-15,77,5,18,13114,2485,225310,0.375,68.8,71438,0.374,Mass Market
CUST001592,Alison,Gilbert,65+,JP,JP,Gold,Economy,2024-01-23,2024-01-30,336,4,12,5535,605,73879,0.398,59.0,28545,0.97,At Risk
CUST001593,John,James,35-44,TW,SG,Silver,Economy,2023-02-20,2024-03-02,304,4,5,7136,1189,36273,0.242,48.4,33300,0.97,At Risk
CUST001594,Sheila,Trujillo,55-64,AU,HK,Standard,Business,2023-06-12,2024-11-12,49,4,16,2673,492,63684,0.495,70.9,11591,0.35,Mass Market
CUST001595,Jennifer,Moore,45-54,US,HK,Standard,Economy,2024-07-25,2024-05-08,237,5,25,6816,677,147281,0.39,56.6,34057,0.811,At Risk
CUST001596,Johnny,Colon,25-34,SG,US,Standard,Economy,2023-05-19,2024-02-17,318,3,20,4642,863,88283,0.343,38.3,15122,0.97,At Risk
CUST001597,Jimmy,Paul,25-34,CN,KR,Standard,Business,2020-08-18,2024-04-26,249,3,10,4029,865,61228,0.526,51.1,13473,0.857,At Risk
CUST001598,William,Edwards,55-64,CN,CN,Silver,Economy,2019-12-16,2024-07-10,174,3,17,9069,936,146959,0.303,56.2,30015,0.655,At Risk
CUST001599,Brittney,Turner,25-34,US,TW,Standard,Economy,2024-11-01,2024-12-13,18,2,4,8591,714,29144,0.501,63.6,16892,0.301,Growth Opportunity
CUST001600,Kayla,Richardson,55-64,SG,TW,Standard,Economy,2019-11-01,2024-07-05,179,3,18,5138,1057,89776,0.267,46.4,17044,0.728,At Risk
CUST001601,Kevin,Stevens,25-34,TW,HK,Standard,Economy,2024-06-16,2024-06-13,201,6,14,5744,308,65830,0.177,56.0,32866,0.688,At Risk
CUST001602,Diane,Reed,45-54,JP,TW,Silver,Economy,2024-08-11,2024-03-02,304,4,17,4368,318,68524,0.357,53.0,18744,0.97,At Risk
CUST001603,Justin,Harrison,55-64,SG,TW,Standard,Economy,2019-04-01,2024-10-13,79,2,3,2691,312,7112,0.031,39.9,5468,0.649,At Risk
CUST001604,Timothy,Perez,25-34,SG,UK,Standard,Economy,2023-11-03,2024-10-17,75,1,11,5409,899,55406,0.415,50.6,5767,0.51,Mass Market
CUST001605,Heather,Garcia,25-34,JP,JP,Diamond,Economy,2022-07-17,2024-02-01,334,2,2,5747,1196,16070,0.525,63.3,18484,0.97,High Value Loyalists
CUST001606,Paul,Harris,65+,CN,CN,Standard,Business,2021-05-03,2024-03-04,302,6,24,7516,1062,260889,0.746,70.7,46958,0.829,At Risk
CUST001607,Joshua,Garcia,25-34,CN,TH,Standard,Economy,2022-01-06,2024-06-11,203,3,11,6517,1193,67964,0.523,54.7,21175,0.726,At Risk
CUST001608,Susan,Graham,35-44,KR,TH,Diamond,Premium Economy,2021-07-27,2024-07-23,161,2,25,3035,291,113500,0.649,82.1,9080,0.636,High Value Loyalists
CUST001609,Robin,Bennett,35-44,SG,JP,Standard,Economy,2023-11-22,2024-05-22,223,1,12,1200,200,13416,0.408,38.5,1280,0.771,At Risk
CUST001610,James,Henry,25-34,TW,TW,Diamond,Economy,2021-06-20,2024-11-06,55,3,5,4516,420,28970,0.583,92.9,20227,0.275,High Value Loyalists
CUST001611,Meredith,Martin,45-54,JP,JP,Silver,Economy,2019-10-04,2024-10-04,88,5,26,2392,469,65057,0.39,76.6,14305,0.418,Mass Market
CUST001612,David,Jones,45-54,TH,KR,Silver,Economy,2021-05-19,2024-06-18,196,1,12,4990,554,57546,0.587,55.8,5544,0.692,Growth Opportunity
CUST001613,Gregory,Green,35-44,TH,US,Standard,Premium Economy,2022-03-01,2024-08-01,152,3,12,6206,1077,79949,0.02,38.6,19987,0.652,At Risk
